week_start,week_end,raw_item,unit,weekly_average_price,source_file
"July 15, 2024","July 20, 2024","Chicken Egg (White, Jumbo) 71> grams/pc",pc,9.39,Weekly-Average-Prices-July-15-20-2024.pdf
"July 15, 2024","July 20, 2024","Chicken Egg (Brown, Medium) Medium",pc,9.19,Weekly-Average-Prices-July-15-20-2024.pdf
"July 15, 2024","July 20, 2024","Chicken Egg (Brown, Large) Large",pc,9.75,Weekly-Average-Prices-July-15-20-2024.pdf
"July 15, 2024","July 20, 2024","Chicken Egg (Brown, Extra Large)ᵃ Extra Large",pc,9.25,Weekly-Average-Prices-July-15-20-2024.pdf
"July 15, 2024","July 20, 2024",Ampalaya 4-5 pcs/kg,kg,102.43,Weekly-Average-Prices-July-15-20-2024.pdf
"July 15, 2024","July 20, 2024",Sitao 3-4 Small Bundles,kg,106.23,Weekly-Average-Prices-July-15-20-2024.pdf
"July 15, 2024","July 20, 2024",Pechay (Native) 3-4 Small Bundles,kg,67.35,Weekly-Average-Prices-July-15-20-2024.pdf
"July 15, 2024","July 20, 2024",Squash Suprema Variety,kg,64.08,Weekly-Average-Prices-July-15-20-2024.pdf
"July 15, 2024","July 20, 2024",Eggplant 3-4 Small Bundles,kg,107.4,Weekly-Average-Prices-July-15-20-2024.pdf
"July 15, 2024","July 20, 2024",Tomato 15-18 pcs/kg,kg,189.39,Weekly-Average-Prices-July-15-20-2024.pdf
"July 15, 2024","July 20, 2024",Bell Pepper (Green) Medium (151-250gm/pc),kg,283.13,Weekly-Average-Prices-July-15-20-2024.pdf
"July 15, 2024","July 20, 2024",Bell Pepper (Red) Medium (151-250gm/pc),kg,283.9,Weekly-Average-Prices-July-15-20-2024.pdf
"July 15, 2024","July 20, 2024",Broccoli Medium (8-10 cm diameter/bunch hd),kg,237.0,Weekly-Average-Prices-July-15-20-2024.pdf
"July 15, 2024","July 20, 2024",Cabbage (Rare Ball) 510 gm - 1 kg/head,kg,68.81,Weekly-Average-Prices-July-15-20-2024.pdf
"July 15, 2024","July 20, 2024",Cabbage (Scorpio) 750 gm - 1 kg/head,kg,73.45,Weekly-Average-Prices-July-15-20-2024.pdf
"July 15, 2024","July 20, 2024",Cabbage (Wonder Ball) 510 gm - 1 kg/head,kg,71.01,Weekly-Average-Prices-July-15-20-2024.pdf
"July 15, 2024","July 20, 2024",Carrots 8-10 pcs/kg,kg,144.17,Weekly-Average-Prices-July-15-20-2024.pdf
"July 15, 2024","July 20, 2024",Habichuelas (Baguio Beans),kg,94.52,Weekly-Average-Prices-July-15-20-2024.pdf
"July 15, 2024","July 20, 2024",White Potato 10-12 pcs/kg,kg,110.38,Weekly-Average-Prices-July-15-20-2024.pdf
"July 15, 2024","July 20, 2024",Pechay (Baguio),kg,78.31,Weekly-Average-Prices-July-15-20-2024.pdf
"July 15, 2024","July 20, 2024",Chayote Medium (301-400 g),kg,49.15,Weekly-Average-Prices-July-15-20-2024.pdf
"July 15, 2024","July 20, 2024",Red Onion 13-15 pcs/kg,kg,109.13,Weekly-Average-Prices-July-15-20-2024.pdf
"July 15, 2024","July 20, 2024",Red Onion (Imported) kg n/a White Onion,kg,98.35,Weekly-Average-Prices-July-15-20-2024.pdf
"July 15, 2024","July 20, 2024",White Onion (Imported) kg n/a Garlic (Imported),kg,153.59,Weekly-Average-Prices-July-15-20-2024.pdf
"July 15, 2024","July 20, 2024",Garlic (Native),kg,417.86,Weekly-Average-Prices-July-15-20-2024.pdf
"July 15, 2024","July 20, 2024","Ginger Fairly well-matured, Medium (150-300 gm)",kg,224.17,Weekly-Average-Prices-July-15-20-2024.pdf
"July 15, 2024","July 20, 2024",Chilli (Red),kg,163.14,Weekly-Average-Prices-July-15-20-2024.pdf
"July 15, 2024","July 20, 2024",Calamansi,kg,137.46,Weekly-Average-Prices-July-15-20-2024.pdf
"July 15, 2024","July 20, 2024",Banana (Lakatan) 8-10 pcs/kg,kg,104.92,Weekly-Average-Prices-July-15-20-2024.pdf
"July 15, 2024","July 20, 2024",Banana (Latundan) 10-12 pcs/kg,kg,71.59,Weekly-Average-Prices-July-15-20-2024.pdf
"July 15, 2024","July 20, 2024","Papaya Solo Variety, Ripe, 2-3 pcs/kg",kg,63.38,Weekly-Average-Prices-July-15-20-2024.pdf
"July 15, 2024","July 20, 2024","Mango (Carabao) Ripe, 3-4 pcs/kg",kg,153.06,Weekly-Average-Prices-July-15-20-2024.pdf
"July 15, 2024","July 20, 2024",Sugar (Refined),kg,84.56,Weekly-Average-Prices-July-15-20-2024.pdf
"July 15, 2024","July 20, 2024",Sugar (Washed),kg,76.32,Weekly-Average-Prices-July-15-20-2024.pdf
"July 15, 2024","July 20, 2024",Sugar (Brown),kg,74.87,Weekly-Average-Prices-July-15-20-2024.pdf
"July 15, 2024","July 20, 2024",Cooking Oil (Palm) 350 ml/bottle,ml,31.41,Weekly-Average-Prices-July-15-20-2024.pdf
"July 15, 2024","July 20, 2024",Cooking Oil (Palm) 1 Liter/bottle,L,81.49,Weekly-Average-Prices-July-15-20-2024.pdf
"July 15, 2024","July 20, 2024",Cooking Oil (Coconut) 350 ml/bottle,ml,33.65,Weekly-Average-Prices-July-15-20-2024.pdf
"July 15, 2024","July 20, 2024",Cooking Oil (Coconut) 1 Liter/bottle,L,87.52,Weekly-Average-Prices-July-15-20-2024.pdf
"July 22, 2024","July 27, 2024",Special Blue Tag,kg,59.87,Weekly-Average-Prices-July-22-27-2024.pdf
"July 22, 2024","July 27, 2024",Premium Yellow Tag,kg,56.31,Weekly-Average-Prices-July-22-27-2024.pdf
"July 22, 2024","July 27, 2024",Well Milled White Tag,kg,52.6,Weekly-Average-Prices-July-22-27-2024.pdf
"July 22, 2024","July 27, 2024",Regular Milled White Tag,kg,49.09,Weekly-Average-Prices-July-22-27-2024.pdf
"July 22, 2024","July 27, 2024",Special Blue Tag,kg,59.96,Weekly-Average-Prices-July-22-27-2024.pdf
"July 22, 2024","July 27, 2024",Premium Yellow Tag,kg,54.46,Weekly-Average-Prices-July-22-27-2024.pdf
"July 22, 2024","July 27, 2024",Well Milled White Tag,kg,50.32,Weekly-Average-Prices-July-22-27-2024.pdf
"July 22, 2024","July 27, 2024",Regular Milled White Tag,kg,47.88,Weekly-Average-Prices-July-22-27-2024.pdf
"July 22, 2024","July 27, 2024","CORN Corn (White) Cob, Glutinous",kg,84.76,Weekly-Average-Prices-July-22-27-2024.pdf
"July 22, 2024","July 27, 2024","Corn (Yellow) Cob, Sweet Corn",kg,71.35,Weekly-Average-Prices-July-22-27-2024.pdf
"July 22, 2024","July 27, 2024","Corn Grits (White, Food Grade) kg n/a Corn Grits (Yellow, Food Grade) kg n/a Corn Cracked (Yellow, Feed Grade)",kg,51.65,Weekly-Average-Prices-July-22-27-2024.pdf
"July 22, 2024","July 27, 2024",Corn Grits (Feed Grade),kg,40.76,Weekly-Average-Prices-July-22-27-2024.pdf
"July 22, 2024","July 27, 2024",FISH Bangus Large,kg,211.67,Weekly-Average-Prices-July-22-27-2024.pdf
"July 22, 2024","July 27, 2024",Bangus Medium (3-4pcs/kg),kg,189.07,Weekly-Average-Prices-July-22-27-2024.pdf
"July 22, 2024","July 27, 2024",Tilapia Medium (5-6pcs/kg),kg,139.13,Weekly-Average-Prices-July-22-27-2024.pdf
"July 22, 2024","July 27, 2024","Galunggong (Local) Male, Medium (12-14pcs/kg)",kg,244.17,Weekly-Average-Prices-July-22-27-2024.pdf
"July 22, 2024","July 27, 2024","Galunggong (Imported) Male, Medium (12-14pcs/kg)",kg,226.67,Weekly-Average-Prices-July-22-27-2024.pdf
"July 22, 2024","July 27, 2024",Alumahan Medium (4-6pcs/kg),kg,319.75,Weekly-Average-Prices-July-22-27-2024.pdf
"July 22, 2024","July 27, 2024",Bonito kg n/a Salmon Head,kg,196.49,Weekly-Average-Prices-July-22-27-2024.pdf
"July 22, 2024","July 27, 2024",Sardines (Tamban),kg,158.88,Weekly-Average-Prices-July-22-27-2024.pdf
"July 22, 2024","July 27, 2024",Squid Medium,kg,392.79,Weekly-Average-Prices-July-22-27-2024.pdf
"July 22, 2024","July 27, 2024",Yellow-Fin Tuna (Tambakol),kg,227.02,Weekly-Average-Prices-July-22-27-2024.pdf
"July 22, 2024","July 27, 2024",LIVESTOCK & POULTRY PRODUCTS Beef Rump Lean Meat/ Tapadera,kg,444.41,Weekly-Average-Prices-July-22-27-2024.pdf
"July 22, 2024","July 27, 2024",Beef Brisket Meat with Bones,kg,383.76,Weekly-Average-Prices-July-22-27-2024.pdf
"July 22, 2024","July 27, 2024",Pork Ham Kasim,kg,337.7,Weekly-Average-Prices-July-22-27-2024.pdf
"July 22, 2024","July 27, 2024",Pork Belly Liempo,kg,377.37,Weekly-Average-Prices-July-22-27-2024.pdf
"July 22, 2024","July 27, 2024",Whole Chicken Fully Dressed,kg,216.88,Weekly-Average-Prices-July-22-27-2024.pdf
"July 22, 2024","July 27, 2024","Chicken Egg (White, Pewee) 41-45 grams/pc",pc,5.73,Weekly-Average-Prices-July-22-27-2024.pdf
"July 22, 2024","July 27, 2024","Chicken Egg (White, Extra Small) 46-50 grams/pc",pc,6.78,Weekly-Average-Prices-July-22-27-2024.pdf
"July 22, 2024","July 27, 2024","Chicken Egg (White, Small) 51-55 grams/pc",pc,6.93,Weekly-Average-Prices-July-22-27-2024.pdf
"July 22, 2024","July 27, 2024","Chicken Egg (White, Medium) 56-60 grams/pc",pc,7.71,Weekly-Average-Prices-July-22-27-2024.pdf
"July 22, 2024","July 27, 2024","Chicken Egg (White, Large) 61-65 grams/pc",pc,8.45,Weekly-Average-Prices-July-22-27-2024.pdf
"July 22, 2024","July 27, 2024","Chicken Egg (White, Extra Large) 66-70 grams/pc",pc,9.09,Weekly-Average-Prices-July-22-27-2024.pdf
"July 22, 2024","July 27, 2024","Chicken Egg (White, Jumbo) 71> grams/pc",pc,9.59,Weekly-Average-Prices-July-22-27-2024.pdf
"July 22, 2024","July 27, 2024","Chicken Egg (Brown, Medium) Medium",pc,9.38,Weekly-Average-Prices-July-22-27-2024.pdf
"July 22, 2024","July 27, 2024","Chicken Egg (Brown, Large) Large",pc,9.69,Weekly-Average-Prices-July-22-27-2024.pdf
"July 22, 2024","July 27, 2024","Chicken Egg (Brown, Extra Large)ᵃ Extra Large",pc,8.0,Weekly-Average-Prices-July-22-27-2024.pdf
"July 22, 2024","July 27, 2024",Ampalaya 4-5 pcs/kg,kg,96.79,Weekly-Average-Prices-July-22-27-2024.pdf
"July 22, 2024","July 27, 2024",Sitao 3-4 Small Bundles,kg,104.82,Weekly-Average-Prices-July-22-27-2024.pdf
"July 22, 2024","July 27, 2024",Pechay (Native) 3-4 Small Bundles,kg,83.53,Weekly-Average-Prices-July-22-27-2024.pdf
"July 22, 2024","July 27, 2024",Squash Suprema Variety,kg,64.19,Weekly-Average-Prices-July-22-27-2024.pdf
"July 22, 2024","July 27, 2024",Eggplant 3-4 Small Bundles,kg,114.49,Weekly-Average-Prices-July-22-27-2024.pdf
"July 22, 2024","July 27, 2024",Tomato 15-18 pcs/kg,kg,180.58,Weekly-Average-Prices-July-22-27-2024.pdf
"July 22, 2024","July 27, 2024",Bell Pepper (Green) Medium (151-250gm/pc),kg,281.25,Weekly-Average-Prices-July-22-27-2024.pdf
"July 22, 2024","July 27, 2024",Bell Pepper (Red) Medium (151-250gm/pc),kg,282.0,Weekly-Average-Prices-July-22-27-2024.pdf
"July 22, 2024","July 27, 2024",Broccoli Medium (8-10 cm diameter/bunch hd),kg,231.18,Weekly-Average-Prices-July-22-27-2024.pdf
"July 22, 2024","July 27, 2024",Cabbage (Rare Ball) 510 gm - 1 kg/head,kg,67.74,Weekly-Average-Prices-July-22-27-2024.pdf
"July 22, 2024","July 27, 2024",Cabbage (Scorpio) 750 gm - 1 kg/head,kg,73.89,Weekly-Average-Prices-July-22-27-2024.pdf
"July 22, 2024","July 27, 2024",Cabbage (Wonder Ball) 510 gm - 1 kg/head,kg,76.19,Weekly-Average-Prices-July-22-27-2024.pdf
"July 22, 2024","July 27, 2024",Carrots 8-10 pcs/kg,kg,168.81,Weekly-Average-Prices-July-22-27-2024.pdf
"July 22, 2024","July 27, 2024",Habichuelas (Baguio Beans),kg,88.72,Weekly-Average-Prices-July-22-27-2024.pdf
"July 22, 2024","July 27, 2024",White Potato 10-12 pcs/kg,kg,110.77,Weekly-Average-Prices-July-22-27-2024.pdf
"July 22, 2024","July 27, 2024",Pechay (Baguio),kg,76.49,Weekly-Average-Prices-July-22-27-2024.pdf
"July 22, 2024","July 27, 2024",Chayote Medium (301-400 g),kg,50.59,Weekly-Average-Prices-July-22-27-2024.pdf
"July 22, 2024","July 27, 2024",Red Onion 13-15 pcs/kg,kg,108.45,Weekly-Average-Prices-July-22-27-2024.pdf
"July 22, 2024","July 27, 2024",Red Onion (Imported) kg n/a White Onion,kg,99.73,Weekly-Average-Prices-July-22-27-2024.pdf
"July 22, 2024","July 27, 2024",White Onion (Imported),kg,120.0,Weekly-Average-Prices-July-22-27-2024.pdf
"July 22, 2024","July 27, 2024",Garlic (Imported),kg,153.2,Weekly-Average-Prices-July-22-27-2024.pdf
"July 22, 2024","July 27, 2024",Garlic (Native),kg,416.67,Weekly-Average-Prices-July-22-27-2024.pdf
"July 22, 2024","July 27, 2024","Ginger Fairly well-matured, Medium (150-300 gm)",kg,220.72,Weekly-Average-Prices-July-22-27-2024.pdf
"July 22, 2024","July 27, 2024",Chilli (Red),kg,159.44,Weekly-Average-Prices-July-22-27-2024.pdf
"July 22, 2024","July 27, 2024",Calamansi,kg,139.55,Weekly-Average-Prices-July-22-27-2024.pdf
"July 22, 2024","July 27, 2024",Banana (Lakatan) 8-10 pcs/kg,kg,105.61,Weekly-Average-Prices-July-22-27-2024.pdf
"July 22, 2024","July 27, 2024",Banana (Latundan) 10-12 pcs/kg,kg,71.03,Weekly-Average-Prices-July-22-27-2024.pdf
"July 22, 2024","July 27, 2024","Papaya Solo Variety, Ripe, 2-3 pcs/kg",kg,64.07,Weekly-Average-Prices-July-22-27-2024.pdf
"July 22, 2024","July 27, 2024","Mango (Carabao) Ripe, 3-4 pcs/kg",kg,162.09,Weekly-Average-Prices-July-22-27-2024.pdf
"July 22, 2024","July 27, 2024",Sugar (Refined),kg,84.36,Weekly-Average-Prices-July-22-27-2024.pdf
"July 22, 2024","July 27, 2024",Sugar (Washed),kg,76.17,Weekly-Average-Prices-July-22-27-2024.pdf
"July 22, 2024","July 27, 2024",Sugar (Brown),kg,74.71,Weekly-Average-Prices-July-22-27-2024.pdf
"July 22, 2024","July 27, 2024",Cooking Oil (Palm) 350 ml/bottle,ml,31.65,Weekly-Average-Prices-July-22-27-2024.pdf
"July 22, 2024","July 27, 2024",Cooking Oil (Palm) 1 Liter/bottle,L,80.84,Weekly-Average-Prices-July-22-27-2024.pdf
"July 22, 2024","July 27, 2024",Cooking Oil (Coconut) 350 ml/bottle,ml,33.76,Weekly-Average-Prices-July-22-27-2024.pdf
"July 22, 2024","July 27, 2024",Cooking Oil (Coconut) 1 Liter/bottle,L,86.82,Weekly-Average-Prices-July-22-27-2024.pdf
"July 29, 2024","August 3, 2024",Special Blue Tag,kg,59.79,Weekly-Average-Prices-July-29-August-3-2024.pdf
"July 29, 2024","August 3, 2024",Premium Yellow Tag,kg,56.36,Weekly-Average-Prices-July-29-August-3-2024.pdf
"July 29, 2024","August 3, 2024",Well Milled White Tag,kg,52.55,Weekly-Average-Prices-July-29-August-3-2024.pdf
"July 29, 2024","August 3, 2024",Regular Milled White Tag,kg,47.56,Weekly-Average-Prices-July-29-August-3-2024.pdf
"July 29, 2024","August 3, 2024",Special Blue Tag,kg,59.98,Weekly-Average-Prices-July-29-August-3-2024.pdf
"July 29, 2024","August 3, 2024",Premium Yellow Tag,kg,54.47,Weekly-Average-Prices-July-29-August-3-2024.pdf
"July 29, 2024","August 3, 2024",Well Milled White Tag,kg,50.53,Weekly-Average-Prices-July-29-August-3-2024.pdf
"July 29, 2024","August 3, 2024",Regular Milled White Tag,kg,47.92,Weekly-Average-Prices-July-29-August-3-2024.pdf
"July 29, 2024","August 3, 2024","CORN Corn (White) Cob, Glutinous",kg,76.12,Weekly-Average-Prices-July-29-August-3-2024.pdf
"July 29, 2024","August 3, 2024","Corn (Yellow) Cob, Sweet Corn",kg,70.37,Weekly-Average-Prices-July-29-August-3-2024.pdf
"July 29, 2024","August 3, 2024","Corn Grits (White, Food Grade) kg n/a Corn Grits (Yellow, Food Grade) kg n/a Corn Cracked (Yellow, Feed Grade)",kg,51.97,Weekly-Average-Prices-July-29-August-3-2024.pdf
"July 29, 2024","August 3, 2024",Corn Grits (Feed Grade),kg,40.56,Weekly-Average-Prices-July-29-August-3-2024.pdf
"July 29, 2024","August 3, 2024",FISH Bangus Large,kg,214.49,Weekly-Average-Prices-July-29-August-3-2024.pdf
"July 29, 2024","August 3, 2024",Bangus Medium (3-4pcs/kg),kg,189.77,Weekly-Average-Prices-July-29-August-3-2024.pdf
"July 29, 2024","August 3, 2024",Tilapia Medium (5-6pcs/kg),kg,140.4,Weekly-Average-Prices-July-29-August-3-2024.pdf
"July 29, 2024","August 3, 2024","Galunggong (Local) Male, Medium (12-14pcs/kg)",kg,242.21,Weekly-Average-Prices-July-29-August-3-2024.pdf
"July 29, 2024","August 3, 2024","Galunggong (Imported) Male, Medium (12-14pcs/kg) kg n/a Alumahan Medium (4-6pcs/kg)",kg,318.33,Weekly-Average-Prices-July-29-August-3-2024.pdf
"July 29, 2024","August 3, 2024",Bonito kg n/a Salmon Head,kg,197.27,Weekly-Average-Prices-July-29-August-3-2024.pdf
"July 29, 2024","August 3, 2024",Sardines (Tamban),kg,143.85,Weekly-Average-Prices-July-29-August-3-2024.pdf
"July 29, 2024","August 3, 2024",Squid Medium,kg,397.13,Weekly-Average-Prices-July-29-August-3-2024.pdf
"July 29, 2024","August 3, 2024",Yellow-Fin Tuna (Tambakol),kg,231.79,Weekly-Average-Prices-July-29-August-3-2024.pdf
"July 29, 2024","August 3, 2024",LIVESTOCK & POULTRY PRODUCTS Beef Rump Lean Meat/ Tapadera,kg,444.48,Weekly-Average-Prices-July-29-August-3-2024.pdf
"July 29, 2024","August 3, 2024",Beef Brisket Meat with Bones,kg,386.36,Weekly-Average-Prices-July-29-August-3-2024.pdf
"July 29, 2024","August 3, 2024",Pork Ham Kasim,kg,335.35,Weekly-Average-Prices-July-29-August-3-2024.pdf
"July 29, 2024","August 3, 2024",Pork Belly Liempo,kg,376.07,Weekly-Average-Prices-July-29-August-3-2024.pdf
"July 29, 2024","August 3, 2024",Whole Chicken Fully Dressed,kg,211.16,Weekly-Average-Prices-July-29-August-3-2024.pdf
"July 29, 2024","August 3, 2024","Chicken Egg (White, Pewee) 41-45 grams/pc",pc,5.77,Weekly-Average-Prices-July-29-August-3-2024.pdf
"July 29, 2024","August 3, 2024","Chicken Egg (White, Extra Small) 46-50 grams/pc",pc,6.71,Weekly-Average-Prices-July-29-August-3-2024.pdf
"July 29, 2024","August 3, 2024","Chicken Egg (White, Small) 51-55 grams/pc",pc,7.08,Weekly-Average-Prices-July-29-August-3-2024.pdf
"July 29, 2024","August 3, 2024","Chicken Egg (White, Medium) 56-60 grams/pc",pc,7.8,Weekly-Average-Prices-July-29-August-3-2024.pdf
"July 29, 2024","August 3, 2024","Chicken Egg (White, Large) 61-65 grams/pc",pc,8.49,Weekly-Average-Prices-July-29-August-3-2024.pdf
"July 29, 2024","August 3, 2024","Chicken Egg (White, Extra Large) 66-70 grams/pc",pc,9.09,Weekly-Average-Prices-July-29-August-3-2024.pdf
"July 29, 2024","August 3, 2024","Chicken Egg (White, Jumbo) 71> grams/pc",pc,9.64,Weekly-Average-Prices-July-29-August-3-2024.pdf
"July 29, 2024","August 3, 2024","Chicken Egg (Brown, Medium) Medium",pc,9.69,Weekly-Average-Prices-July-29-August-3-2024.pdf
"July 29, 2024","August 3, 2024","Chicken Egg (Brown, Large) Large",pc,9.7,Weekly-Average-Prices-July-29-August-3-2024.pdf
"July 29, 2024","August 3, 2024","Chicken Egg (Brown, Extra Large)ᵃ Extra Large",pc,8.0,Weekly-Average-Prices-July-29-August-3-2024.pdf
"July 29, 2024","August 3, 2024",Ampalaya 4-5 pcs/kg,kg,123.28,Weekly-Average-Prices-July-29-August-3-2024.pdf
"July 29, 2024","August 3, 2024",Sitao 3-4 Small Bundles,kg,115.97,Weekly-Average-Prices-July-29-August-3-2024.pdf
"July 29, 2024","August 3, 2024",Pechay (Native) 3-4 Small Bundles,kg,131.89,Weekly-Average-Prices-July-29-August-3-2024.pdf
"July 29, 2024","August 3, 2024",Squash Suprema Variety,kg,64.44,Weekly-Average-Prices-July-29-August-3-2024.pdf
"July 29, 2024","August 3, 2024",Eggplant 3-4 Small Bundles,kg,135.05,Weekly-Average-Prices-July-29-August-3-2024.pdf
"July 29, 2024","August 3, 2024",Tomato 15-18 pcs/kg,kg,175.86,Weekly-Average-Prices-July-29-August-3-2024.pdf
"July 29, 2024","August 3, 2024",Bell Pepper (Green) Medium (151-250gm/pc),kg,292.1,Weekly-Average-Prices-July-29-August-3-2024.pdf
"July 29, 2024","August 3, 2024",Bell Pepper (Red) Medium (151-250gm/pc),kg,298.39,Weekly-Average-Prices-July-29-August-3-2024.pdf
"July 29, 2024","August 3, 2024",Broccoli Medium (8-10 cm diameter/bunch hd),kg,249.92,Weekly-Average-Prices-July-29-August-3-2024.pdf
"July 29, 2024","August 3, 2024",Cabbage (Rare Ball) 510 gm - 1 kg/head,kg,68.58,Weekly-Average-Prices-July-29-August-3-2024.pdf
"July 29, 2024","August 3, 2024",Cabbage (Scorpio) 750 gm - 1 kg/head,kg,72.56,Weekly-Average-Prices-July-29-August-3-2024.pdf
"July 29, 2024","August 3, 2024",Cabbage (Wonder Ball) 510 gm - 1 kg/head,kg,75.23,Weekly-Average-Prices-July-29-August-3-2024.pdf
"July 29, 2024","August 3, 2024",Carrots 8-10 pcs/kg,kg,164.23,Weekly-Average-Prices-July-29-August-3-2024.pdf
"July 29, 2024","August 3, 2024",Habichuelas (Baguio Beans),kg,118.22,Weekly-Average-Prices-July-29-August-3-2024.pdf
"July 29, 2024","August 3, 2024",White Potato 10-12 pcs/kg,kg,116.98,Weekly-Average-Prices-July-29-August-3-2024.pdf
"July 29, 2024","August 3, 2024",Pechay (Baguio),kg,80.41,Weekly-Average-Prices-July-29-August-3-2024.pdf
"July 29, 2024","August 3, 2024",Chayote Medium (301-400 g),kg,58.39,Weekly-Average-Prices-July-29-August-3-2024.pdf
"July 29, 2024","August 3, 2024",Red Onion 13-15 pcs/kg,kg,109.29,Weekly-Average-Prices-July-29-August-3-2024.pdf
"July 29, 2024","August 3, 2024",Red Onion (Imported) kg n/a White Onion,kg,102.5,Weekly-Average-Prices-July-29-August-3-2024.pdf
"July 29, 2024","August 3, 2024",White Onion (Imported),kg,100.0,Weekly-Average-Prices-July-29-August-3-2024.pdf
"July 29, 2024","August 3, 2024",Garlic (Imported),kg,154.28,Weekly-Average-Prices-July-29-August-3-2024.pdf
"July 29, 2024","August 3, 2024",Garlic (Native),kg,400.0,Weekly-Average-Prices-July-29-August-3-2024.pdf
"July 29, 2024","August 3, 2024","Ginger Fairly well-matured, Medium (150-300 gm)",kg,227.02,Weekly-Average-Prices-July-29-August-3-2024.pdf
"July 29, 2024","August 3, 2024",Chilli (Red),kg,191.15,Weekly-Average-Prices-July-29-August-3-2024.pdf
"July 29, 2024","August 3, 2024",Calamansi,kg,130.92,Weekly-Average-Prices-July-29-August-3-2024.pdf
"July 29, 2024","August 3, 2024",Banana (Lakatan) 8-10 pcs/kg,kg,105.17,Weekly-Average-Prices-July-29-August-3-2024.pdf
"July 29, 2024","August 3, 2024",Banana (Latundan) 10-12 pcs/kg,kg,72.33,Weekly-Average-Prices-July-29-August-3-2024.pdf
"July 29, 2024","August 3, 2024","Papaya Solo Variety, Ripe, 2-3 pcs/kg",kg,63.47,Weekly-Average-Prices-July-29-August-3-2024.pdf
"July 29, 2024","August 3, 2024","Mango (Carabao) Ripe, 3-4 pcs/kg",kg,166.54,Weekly-Average-Prices-July-29-August-3-2024.pdf
